run_id,status,created_utc,model,feature,split_seed,params_json,n_train,n_validation,train_accuracy,val_accuracy,train_macro_f1,val_macro_f1,train_eval_loss,val_eval_loss,loss_kind,val_predict_seconds,val_predict_ms_per_sample,final_eval_seconds,fit_seconds,epoch_eval_seconds,trained_epochs,best_epoch,stop_reason,n_features,tfidf_fit_seconds,text_prepare_seconds,val_transform_seconds,train_zero_vectors,val_zero_vectors,clean_nonempty_overlap_count,tfidf_fit_rows,tfidf_fit_role,bundle_size_mb,warning_count,warnings,total_run_seconds,test_used,estimator_n_iter,n_trainable_parameters
MLP_raw_uni_s42_bd141cc40164,ok,2026-09-19T12:55:10+00:00,MLP,raw_uni,42,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [200]}",5894,1474,0.999321343739396,0.9192672998643148,0.9993214517345954,0.9198594465591174,0.04641484228866249,0.28552339220522444,cross_entropy_eval,0.007486900000003516,0.005079308005429793,0.07847119999996721,20.031339900001512,1.979175700000269,24,12,patience,5000,0.6984516000002259,0.0007163000000218744,0.1657809999996971,0,0,0,5894,training_subset_only,29.46466636657715,0,,23.03600779999988,False,1,1002210
MLP_clean_uni_s42_f1e54f33da7a,ok,2026-09-19T12:56:47+00:00,MLP,clean_uni,42,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [200]}",5894,1474,0.999151679674245,0.9240162822252375,0.9991506584317513,0.9243233653643615,0.03780427457772688,0.2691754742975263,cross_entropy_eval,0.025205699999787612,0.01710020352767138,0.31943989999990663,29.168306699999448,3.085627900001782,28,13,patience,5000,0.6446645999999419,0.12103960000013103,0.14090820000001258,0,0,1,5894,training_subset_only,29.466090202331543,0,,36.59676339999987,False,1,1002210
MLP_raw_unibi_s42_f716998f5cbb,ok,2026-09-19T12:57:35+00:00,MLP,raw_unibi,42,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [200]}",5894,1474,0.999830335934849,0.9056987788331072,0.9998306519898392,0.9062759054604712,0.01869274182500933,0.31908209680652505,cross_entropy_eval,0.011899999999968713,0.008073270013547296,0.11702359999981127,33.50841319999972,4.141505799999777,34,19,patience,5000,7.081749600000421,0.002070800000183226,0.8602387999999337,0,0,0,5894,training_subset_only,29.45662212371826,0,,47.306951000000026,False,1,1002210
MLP_clean_unibi_s42_265fe45f7ef1,ok,2026-09-19T12:58:11+00:00,MLP,clean_unibi,42,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [200]}",5894,1474,0.999830335934849,0.9118046132971506,0.9998306519898392,0.9127499895878934,0.018984428901588454,0.3043605849253141,cross_entropy_eval,0.014609199999995326,0.009911261872452731,0.16905990000032034,28.387753400002566,3.5336513999995987,29,18,patience,5000,2.717719600000237,0.13512059999993653,0.29925150000008216,0,0,1,5894,training_subset_only,29.457892417907715,0,,36.442690400000174,False,1,1002210
